cluster,month,hist_norm
1287,3,4.7867384
1287,4,4.8261285
1287,5,4.824833
1287,6,4.8332677
1287,7,4.8160806
1287,8,4.823229
1287,9,4.8123407
1287,10,4.7832704
1287,11,4.7623653
1287,12,4.7213483
1288,1,4.7583365
1288,2,4.82075
1288,3,4.837313
1288,4,4.9192805
1288,5,4.8638077
1288,6,4.8464375
1288,7,4.8088384
1288,8,4.8187337
1288,9,4.811052
1288,10,4.7831335
1288,11,4.7672544
1288,12,4.777916
1289,1,4.7705007
1289,2,4.788561
1289,3,4.7985306
1289,4,4.8811607
1289,5,4.8498745
1289,6,4.8161077
1289,7,4.7961946
1289,8,4.7862816
1289,9,4.7917624
1289,10,4.7752447
1289,11,4.7919445
1289,12,4.8377824
1290,1,4.808151
1290,2,4.807507
1290,3,4.8319774
1290,4,4.892339
1290,5,4.879177
1290,6,4.8694563
1290,7,4.831058
1290,8,4.830932
1290,9,4.82756
1290,10,4.8147078
1290,11,4.794672
1290,12,4.783296
1291,1,4.7208486
1291,2,4.734401
1291,3,4.750645
1291,4,4.8245764
1291,5,4.8413873
1291,6,4.8367515
1291,7,4.8376703
1291,8,4.8220897
1291,9,4.840629
1291,10,4.807435
1291,11,4.772796
1291,12,4.7462716
1292,1,4.7157755
1292,2,4.737947
1292,3,4.760146
1292,4,4.8287573
1292,5,4.848054
1292,6,4.8467474
1292,7,4.8306236
1292,8,4.8177958
1292,9,4.838312
1292,10,4.8116674
1292,11,4.7936954
1292,12,4.7406406
1293,1,4.845704
1293,2,4.822079
1293,3,4.8569374
1293,4,4.9338675
1293,5,4.909706
1293,6,4.871777
1293,7,4.855464
1293,8,4.8434553
1293,9,4.8436117
1293,10,4.8297286
1293,11,4.854856
1293,12,4.894959
1294,1,4.779412
1294,2,4.7662387
1294,3,4.837973
1294,4,4.8873405
1294,5,4.88035
1294,6,4.860899
1294,7,4.8307304
1294,8,4.82615
1294,9,4.824047
1294,10,4.8124604
1294,11,4.777368
1294,12,4.783791
1295,1,4.7757597
1295,2,4.7703395
1295,3,4.800576
1295,4,4.8947783
1295,5,4.877541
1295,6,4.8715754
1295,7,4.838917
1295,8,4.8375697
1295,9,4.8496222
1295,10,4.8000345
1295,11,4.796753
1295,12,4.7690806
1296,1,4.883932
1296,2,4.8659935
1296,3,4.8653564
1296,4,4.92454
1296,5,4.8759365
1296,6,4.8206954
1296,7,4.7987456
1296,8,4.7996225
1296,9,4.795261
1296,10,4.7894573
1296,11,4.788501
1296,12,4.8633676
1297,1,4.819659
1297,2,4.8461113
1297,3,4.8582735
1297,4,4.9130464
1297,5,4.9050226
1297,6,4.872592
1297,7,4.848719
1297,8,4.8443894
1297,9,4.846709
1297,10,4.846051
1297,11,4.8652015
1297,12,4.8808684
1298,1,4.723677
1298,2,4.7505403
1298,3,4.794592
1298,4,4.844586
1298,5,4.86396
1298,6,4.859767
1298,7,4.8300133
1298,8,4.8296294
1298,9,4.8208685
1298,10,4.8115416
1298,11,4.770307
1298,12,4.749935
1299,1,4.7073474
1299,2,4.7256103
1299,3,4.754358
1299,4,4.818109
1299,5,4.82539
1299,6,4.8311777
1299,7,4.8329287
1299,8,4.8252726
1299,9,4.831277
1299,10,4.818818
1299,11,4.7906704
1299,12,4.731774
1300,1,4.7653646
1300,2,4.784628
1300,3,4.8242803
1300,4,4.8925934
1300,5,4.872515
1300,6,4.8603706
1300,7,4.8389015
1300,8,4.823695
1300,9,4.8354273
1300,10,4.8227196
1300,11,4.8226333
1300,12,4.8287935
1301,1,4.7670913
1301,2,4.7523313
1301,3,4.8110557
1301,4,4.870666
1301,5,4.8702593
1301,6,4.8707294
1301,7,4.8298607
1301,8,4.815662
1301,9,4.834859
1301,10,4.8189335
1301,11,4.810468
1301,12,4.794441
1302,1,4.725064
1302,2,4.729354
1302,3,4.786219
1302,4,4.847794
1302,5,4.854737
1302,6,4.8516374
1302,7,4.839033
1302,8,4.823185
1302,9,4.82301
1302,10,4.810757
1302,11,4.766185
1302,12,4.750827
1303,1,4.735863
1303,2,4.764553
1303,3,4.827391
1303,4,4.871861
1303,5,4.870134
1303,6,4.8625655
1303,7,4.8317957
1303,8,4.8228254
1303,9,4.8295283
1303,10,4.8124228
1303,11,4.7783394
1303,12,4.792692
1304,1,4.7960396
1304,2,4.823767
1304,3,4.843884
1304,4,4.8993683
1304,5,4.886047
1304,6,4.8742585
1304,7,4.828739
1304,8,4.8239665
1304,9,4.8220305
1304,10,4.796078
1304,11,4.7787876
1304,12,4.7912135
1305,1,4.8172183
1305,2,4.7755833
1305,3,4.8197923
1305,4,4.879874
1305,5,4.8788147
1305,6,4.8634996
1305,7,4.8229694
1305,8,4.8179936
1305,9,4.812212
1305,10,4.797433
1305,11,4.7794967
1305,12,4.777132
1306,1,4.760112
1306,2,4.7574124
1306,3,4.7866693
1306,4,4.8742595
1306,5,4.858132
1306,6,4.857296
1306,7,4.827184
1306,8,4.8236837
1306,9,4.8245435
1306,10,4.8177056
1306,11,4.7758923
1306,12,4.773869
1307,1,4.7656035
1307,2,4.7452803
1307,3,4.8333397
1307,4,4.895616
1307,5,4.870296
1307,6,4.86139
1307,7,4.833602
1307,8,4.8280497
1307,9,4.8379054
1307,10,4.8294687
1307,11,4.827751
1307,12,4.8329945
1308,1,4.7162375
1308,2,4.7459984
1308,3,4.773568
1308,4,4.83431
1308,5,4.847343
1308,6,4.84423
1308,7,4.830189
1308,8,4.8164725
1308,9,4.8315015
1308,10,4.817757
1308,11,4.773387
1308,12,4.7439685
1309,1,4.767776
1309,2,4.766646
1309,3,4.816274
1309,4,4.889695
1309,5,4.840341
1309,6,4.866569
1309,7,4.8392296
1309,8,4.8255496
1309,9,4.8425446
1309,10,4.8211207
1309,11,4.822038
1309,12,4.81291
1310,1,4.7716403
1310,2,4.763217
1310,3,4.809709
1310,4,4.8679266
1310,5,4.8818445
1310,6,4.8598986
1310,7,4.8411903
1310,8,4.8336153
1310,9,4.8457613
1310,10,4.822411
1310,11,4.78097
1310,12,4.754616
1311,1,4.7239733
1311,2,4.765449
1311,3,4.784618
1311,4,4.880686
1311,5,4.8676095
1311,6,4.8568954
1311,7,4.8293767
1311,8,4.819094
1311,9,4.825394
1311,10,4.8090034
1311,11,4.787613
1311,12,4.820574
1312,1,4.7192645
1312,2,4.728321
1312,3,4.788033
1312,4,4.8480577
1312,5,4.8303022
1312,6,4.8419566
1312,7,4.8159647
1312,8,4.8041625
1312,9,4.803831
1312,10,4.784306
1312,11,4.7699304
1312,12,4.7737246
1313,1,4.8008833
1313,2,4.8086143
1313,3,4.8550415
1313,4,4.9128814
1313,5,4.8838015
1313,6,4.8648896
1313,7,4.8262906
1313,8,4.8255625
1313,9,4.825957
1313,10,4.7940273
1313,11,4.774559
1313,12,4.8012867
1314,1,4.7366962
1314,2,4.739412
1314,3,4.769206
1314,4,4.8362474
1314,5,4.872169
1314,6,4.851847
1314,7,4.844959
1314,8,4.8259687
1314,9,4.842118
1314,10,4.814239
1314,11,4.7726383
1314,12,4.763886
1315,1,4.781583
1315,2,4.7705646
1315,3,4.8102593
1315,4,4.881042
1315,5,4.8931394
1315,6,4.8715487
1315,7,4.842253
1315,8,4.8373184
1315,9,4.841376
1315,10,4.8118663
1315,11,4.7869263
1315,12,4.7659326
1316,1,4.74886
1316,2,4.7465086
1316,3,4.786893
1316,4,4.8426614
1316,5,4.8700333
1316,6,4.8476033
1316,7,4.835647
1316,8,4.824066
1316,9,4.836549
1316,10,4.815916
1316,11,4.770351
1316,12,4.7671156
1317,1,4.806846
1317,2,4.8433747
1317,3,4.8585215
1317,4,4.9262805
1317,5,4.893469
1317,6,4.8561425
1317,7,4.847088
1317,8,4.8259706
1317,9,4.83876
1317,10,4.8296795
1317,11,4.8377967
1317,12,4.8491154
1318,1,4.8195944
1318,2,4.830134
1318,3,4.8801646
1318,4,4.932205
1318,5,4.9250164
1318,6,4.8685737
1318,7,4.8510365
1318,8,4.8428226
1318,9,4.8401356
1318,10,4.836381
1318,11,4.8349676
1318,12,4.874541
1319,1,4.7616963
1319,2,4.7806845
1319,3,4.815012
1319,4,4.8847833
1319,5,4.8656616
1319,6,4.8717856
1319,7,4.8339148
1319,8,4.829888
1319,9,4.8337326
1319,10,4.8205395
1319,11,4.823026
1319,12,4.8291397
1320,1,4.72985
1320,2,4.7481914
1320,3,4.792811
1320,4,4.8544936
1320,5,4.853775
1320,6,4.8508725
1320,7,4.835983
1320,8,4.8327255
1320,9,4.8296885
1320,10,4.8182015
1320,11,4.7705116
1320,12,4.7534704
1321,1,4.718739
1321,2,4.7318525
1321,3,4.787789
1321,4,4.8350487
1321,5,4.8547344
1321,6,4.8438067
1321,7,4.8234663
1321,8,4.8125396
1321,9,4.827542
1321,10,4.8148484
1321,11,4.7809005
1321,12,4.745297
1322,1,4.775209
1322,2,4.778101
1322,3,4.77081
1322,4,4.8834653
1322,5,4.884576
1322,6,4.881568
1322,7,4.8381248
1322,8,4.8304677
1322,9,4.8447847
1322,10,4.805178
1322,11,4.774247
1322,12,4.7670226
1323,1,4.7511854
1323,2,4.768316
1323,3,4.7931423
1323,4,4.8610535
1323,5,4.8724513
1323,6,4.8705072
1323,7,4.8339834
1323,8,4.829616
1323,9,4.8179893
1323,10,4.8159595
1323,11,4.774097
1323,12,4.7607074
1324,1,4.780938
1324,2,4.7781277
1324,3,4.818389
1324,4,4.8840556
1324,5,4.8860817
1324,6,4.871518
1324,7,4.8293552
1324,8,4.8231153
1324,9,4.8247614
1324,10,4.8104753
1324,11,4.785865
1324,12,4.7810464
1325,1,4.8258963
1325,2,4.822314
1325,3,4.8572965
1325,4,4.9347057
1325,5,4.8908143
1325,6,4.884928
1325,7,4.8536415
1325,8,4.841274
1325,9,4.835736
1325,10,4.8201723
1325,11,4.8154335
1325,12,4.8335752
1326,1,4.77663
1326,2,4.8031673
1326,3,4.8393145
1326,4,4.90088
1326,5,4.884717
1326,6,4.8671904
1326,7,4.826875
1326,8,4.821678
1326,9,4.8400726
1326,10,4.8250833
1326,11,4.845132
1326,12,4.844623
1327,1,4.708551
1327,2,4.7381625
1327,3,4.7583866
1327,4,4.8196893
1327,5,4.8257966
1327,6,4.8298936
1327,7,4.8308315
1327,8,4.8230305
1327,9,4.838012
1327,10,4.8088765
1327,11,4.774408
1327,12,4.7267237
1328,1,4.831103
1328,2,4.840804
1328,3,4.8298965
1328,4,4.910279
1328,5,4.8939166
1328,6,4.879629
1328,7,4.8358145
1328,8,4.8261156
1328,9,4.8241315
1328,10,4.8125896
1328,11,4.7975183
1328,12,4.805371
1329,1,4.717102
1329,2,4.7210684
1329,3,4.7521996
1329,4,4.8162417
1329,5,4.8374667
1329,6,4.8360295
1329,7,4.831274
1329,8,4.826768
1329,9,4.8317704
1329,10,4.8156466
1329,11,4.785313
1329,12,4.7359705
1330,1,4.7714643
1330,2,4.7662835
1330,3,4.830101
1330,4,4.9029036
1330,5,4.8722434
1330,6,4.8601503
1330,7,4.8354135
1330,8,4.8122387
1330,9,4.836848
1330,10,4.8212857
1330,11,4.8156033
1330,12,4.827143
1331,1,4.7141275
1331,2,4.7377267
1331,3,4.789214
1331,4,4.85909
1331,5,4.842228
1331,6,4.858534
1331,7,4.8220572
1331,8,4.813741
1331,9,4.8072777
1331,10,4.810715
1331,11,4.7828856
1331,12,4.7879977
1332,1,4.8106365
1332,2,4.792513
1332,3,4.8476973
1332,4,4.923116
1332,5,4.8703628
1332,6,4.8649135
1332,7,4.8214674
1332,8,4.8183036
1332,9,4.8241997
1332,10,4.8028774
1332,11,4.780321
1332,12,4.7946625
1333,1,4.77368
1333,2,4.757058
1333,3,4.8386345
1333,4,4.898957
1333,5,4.878655
1333,6,4.861204
1333,7,4.8289266
1333,8,4.819265
1333,9,4.8348713
1333,10,4.824948
1333,11,4.8183236
1333,12,4.8186665
1334,1,4.7025166
1334,2,4.721108
1334,3,4.753173
1334,4,4.820625
1334,5,4.8372116
1334,6,4.8373203
1334,7,4.831423
1334,8,4.8286505
1334,9,4.841507
1334,10,4.8149056
1334,11,4.775621
1334,12,4.739679
1335,1,4.7150545
1335,2,4.730283
1335,3,4.766666
1335,4,4.8342457
1335,5,4.855573
1335,6,4.8404627
1335,7,4.830539
1335,8,4.8230357
1335,9,4.8328695
1335,10,4.8114214
1335,11,4.7647376
1335,12,4.746002
1336,1,4.7896867
1336,2,4.7977686
1336,3,4.8398824
1336,4,4.9177623
1336,5,4.892803
1336,6,4.874378
1336,7,4.8217745
1336,8,4.8269715
1336,9,4.8212414
1336,10,4.7983637
1336,11,4.781571
1336,12,4.7874947
1337,1,4.777916
1337,2,4.7945013
1337,3,4.81613
1337,4,4.906661
1337,5,4.8847384
1337,6,4.873227
1337,7,4.8305016
1337,8,4.8266387
1337,9,4.836841
1337,10,4.8269386
1337,11,4.828813
1337,12,4.8572373
1338,1,4.8287773
1338,2,4.844109
1338,3,4.8605433
1338,4,4.930456
1338,5,4.8968678
1338,6,4.8727546
1338,7,4.839322
1338,8,4.834616
1338,9,4.839478
1338,10,4.815968
1338,11,4.8311667
1338,12,4.83176
1339,1,4.723769
1339,2,4.733051
1339,3,4.7993093
1339,4,4.84272
1339,5,4.863805
1339,6,4.8545327
1339,7,4.8351803
1339,8,4.823997
1339,9,4.830042
1339,10,4.811859
1339,11,4.7812505
1339,12,4.753777
1340,1,4.771326
1340,2,4.7547507
1340,3,4.81075
1340,4,4.8668914
1340,5,4.866131
1340,6,4.8599434
1340,7,4.83993
1340,8,4.828269
1340,9,4.8180466
1340,10,4.819684
1340,11,4.7683372
1340,12,4.7759542
1341,1,4.75222
1341,2,4.752905
1341,3,4.7946405
1341,4,4.8559394
1341,5,4.8587027
1341,6,4.859221
1341,7,4.832422
1341,8,4.824998
1341,9,4.8324337
1341,10,4.81665
1341,11,4.77594
1341,12,4.759229
1342,1,4.7636204
1342,2,4.760762
1342,3,4.825704
1342,4,4.8599806
1342,5,4.88152
1342,6,4.8672357
1342,7,4.8397346
1342,8,4.8369412
1342,9,4.8361955
1342,10,4.8109293
1342,11,4.781015
1342,12,4.759824
1343,1,4.734992
1343,2,4.7463903
1343,3,4.8104243
1343,4,4.8546624
1343,5,4.8729835
1343,6,4.867835
1343,7,4.834056
1343,8,4.828787
1343,9,4.828504
1343,10,4.814105
1343,11,4.7792044
1343,12,4.7472744
1344,1,4.70798
1344,2,4.728016
1344,3,4.7673388
1344,4,4.8211613
1344,5,4.8332434
1344,6,4.8394265
1344,7,4.8341107
1344,8,4.8219175
1344,9,4.837092
1344,10,4.8189425
1344,11,4.7726474
1344,12,4.7430763
1345,1,4.7158628
1345,2,4.729434
1345,3,4.7685986
1345,4,4.841057
1345,5,4.8624988
1345,6,4.8364253
1345,7,4.8340693
1345,8,4.81916
1345,9,4.828474
1345,10,4.8170295
1345,11,4.7846694
1345,12,4.745148
1346,1,4.7257023
1346,2,4.7550125
1346,3,4.7781005
1346,4,4.8622303
1346,5,4.8497314
1346,6,4.856527
1346,7,4.8292513
1346,8,4.8196797
1346,9,4.820662
1346,10,4.80215
1346,11,4.761414
1346,12,4.766707
1347,1,4.7361
1347,2,4.7779737
1347,3,4.811593
1347,4,4.8699718
1347,5,4.874702
1347,6,4.86813
1347,7,4.8343344
1347,8,4.8310246
1347,9,4.8250155
1347,10,4.8229194
1347,11,4.7759733
1347,12,4.76687
1348,1,4.7398524
1348,2,4.7514834
1348,3,4.8166075
1348,4,4.858433
1348,5,4.870965
1348,6,4.8717313
1348,7,4.834277
1348,8,4.8193417
1348,9,4.829591
1348,10,4.8191257
1348,11,4.7812514
1348,12,4.752343
1349,1,4.763045
1349,2,4.791791
1349,3,4.835854
1349,4,4.8886304
1349,5,4.882748
1349,6,4.8473744
1349,7,4.832003
1349,8,4.827151
1349,9,4.8393326
1349,10,4.8349466
1349,11,4.8330984
1349,12,4.8487186
1350,1,4.744365
1350,2,4.7508955
1350,3,4.782543
1350,4,4.8406544
1350,5,4.843057
1350,6,4.8412766
1350,7,4.8325105
1350,8,4.825338
1350,9,4.8417187
1350,10,4.8188095
1350,11,4.7885785
1350,12,4.7525716
1351,1,4.8104687
1351,2,4.8391743
1351,3,4.8458624
1351,4,4.924125
1351,5,4.8812914
1351,6,4.86488
1351,7,4.8422375
1351,8,4.8396187
1351,9,4.8419785
1351,10,4.826706
1351,11,4.8836703
1351,12,4.8705816
1352,1,4.8407946
1352,2,4.930288
1352,3,4.868719
1352,4,4.963594
1352,5,4.8918743
1352,6,4.846741
1352,7,4.8077674
1352,8,4.796613
1352,9,4.791426
1352,10,4.791083
1352,11,4.8125873
1352,12,4.872357
1353,1,4.7326775
1353,2,4.7226496
1353,3,4.789413
1353,4,4.864272
1353,5,4.857017
1353,6,4.860047
1353,7,4.827649
1353,8,4.818776
1353,9,4.8185706
1353,10,4.818551
1353,11,4.7764053
1353,12,4.7790613
1354,1,4.7586436
1354,2,4.7591944
1354,3,4.823808
1354,4,4.8801603
1354,5,4.861585
1354,6,4.8720765
1354,7,4.826124
1354,8,4.819461
1354,9,4.834274
1354,10,4.8139396
1354,11,4.806166
1354,12,4.8165765
1355,1,4.822441
1355,2,4.7891707
1355,3,4.8580737
1355,4,4.9135537
1355,5,4.883351
1355,6,4.869758
1355,7,4.832098
1355,8,4.826364
1355,9,4.8302217
1355,10,4.807529
1355,11,4.775941
1355,12,4.798478
1356,1,4.7834415
1356,2,4.773871
1356,3,4.7999315
1356,4,4.8689733
1356,5,4.8934784
1356,6,4.870389
1356,7,4.8453774
1356,8,4.831892
1356,9,4.8476334
1356,10,4.8137126
1356,11,4.7864013
1356,12,4.7583265
1357,1,4.8912277
1357,2,4.934288
1357,3,4.8811665
1357,4,4.90399
1357,5,4.901226
1357,6,4.8620853
1357,7,4.803046
1357,8,4.8054323
1357,9,4.804806
1357,10,4.7861204
1357,11,4.807712
1357,12,4.8494153
1358,1,4.746254
1358,2,4.74789
1358,3,4.784578
1358,4,4.824066
1358,5,4.838701
1358,6,4.840212
1358,7,4.8236747
1358,8,4.826542
1358,9,4.8149815
1358,10,4.7930512
1358,11,4.7629933
1358,12,4.730088
1359,1,4.719704
1359,2,4.744813
1359,3,4.778463
1359,4,4.835063
1359,5,4.8479433
1359,6,4.8421626
1359,7,4.8291874
1359,8,4.8197894
1359,9,4.8351216
1359,10,4.8201118
1359,11,4.782479
1359,12,4.749735
1360,1,4.7084785
1360,2,4.704807
1360,3,4.765461
1360,4,4.8321915
1360,5,4.8173237
1360,6,4.818854
1360,7,4.779229
1360,8,4.7808537
1360,9,4.770234
1360,10,4.763075
1360,11,4.791054
1360,12,4.7620273
1361,1,4.723683
1361,2,4.7425485
1361,3,4.7847934
1361,4,4.8426895
1361,5,4.8672814
1361,6,4.850974
1361,7,4.8270016
1361,8,4.8191986
1361,9,4.8353295
1361,10,4.821007
1361,11,4.758128
1361,12,4.7619624
1362,1,4.73478
1362,2,4.7701535
1362,3,4.838044
1362,4,4.8744535
1362,5,4.8500695
1362,6,4.854789
1362,7,4.824264
1362,8,4.8076925
1362,9,4.8192177
1362,10,4.80103
1362,11,4.7895417
1362,12,4.802738
1363,1,4.7331285
1363,2,4.737531
1363,3,4.79929
1363,4,4.8482423
1363,5,4.8809667
1363,6,4.8463426
1363,7,4.8298087
1363,8,4.8292813
1363,9,4.83015
1363,10,4.8056293
1363,11,4.7775755
1363,12,4.7557883
1364,1,4.765588
1364,2,4.7517214
1364,3,4.8240075
1364,4,4.8659925
1364,5,4.8774614
1364,6,4.870724
1364,7,4.8308125
1364,8,4.828738
1364,9,4.817666
1364,10,4.816142
1364,11,4.779683
1364,12,4.7650294
1365,1,4.7313585
1365,2,4.7498684
1365,3,4.8205166
1365,4,4.87616
1365,5,4.880736
1365,6,4.8630695
1365,7,4.8359046
1365,8,4.821454
1365,9,4.8428187
1365,10,4.82549
1365,11,4.799279
1365,12,4.8061175
1366,1,4.8775563
1366,2,4.888068
1366,3,4.87739
1366,4,4.937931
1366,5,4.8953876
1366,6,4.841946
1366,7,4.815975
1366,8,4.800876
1366,9,4.8063254
1366,10,4.788454
1366,11,4.825737
1366,12,4.857624
1367,1,4.777715
1367,2,4.780414
1367,3,4.8153634
1367,4,4.875414
1367,5,4.878449
1367,6,4.8597617
1367,7,4.828915
1367,8,4.833447
1367,9,4.823277
1367,10,4.811155
1367,11,4.7723207
1367,12,4.76447
1368,1,4.7871056
1368,2,4.78579
1368,3,4.804304
1368,4,4.879491
1368,5,4.873481
1368,6,4.873348
1368,7,4.8416724
1368,8,4.8370004
1368,9,4.842233
1368,10,4.806013
1368,11,4.788448
1368,12,4.7587457
1369,1,4.7290316
1369,2,4.7540274
1369,3,4.7783113
1369,4,4.829277
1369,5,4.86196
1369,6,4.8503532
1369,7,4.831707
1369,8,4.8201632
1369,9,4.831401
1369,10,4.8148217
1369,11,4.7832026
1369,12,4.7555847
1370,1,4.720341
1370,2,4.7380943
1370,3,4.772115
1370,4,4.831444
1370,5,4.8340044
1370,6,4.8439584
1370,7,4.8244915
1370,8,4.8226857
1370,9,4.8313556
1370,10,4.81683
1370,11,4.777813
1370,12,4.7272935
1371,1,4.710029
1371,2,4.725129
1371,3,4.749713
1371,4,4.8025303
1371,5,4.8186016
1371,6,4.827366
1371,7,4.824824
1371,8,4.8230143
1371,9,4.836125
1371,10,4.812622
1371,11,4.7668085
1371,12,4.7336464
1372,1,4.815756
1372,2,4.798458
1372,3,4.8183923
1372,4,4.881501
1372,5,4.8735642
1372,6,4.8337584
1372,7,4.805043
1372,8,4.7917233
1372,9,4.806902
1372,10,4.7861547
1372,11,4.832757
1372,12,4.850274
1373,1,4.7390356
1373,2,4.754037
1373,3,4.8285155
1373,4,4.8794045
1373,5,4.8578987
1373,6,4.863066
1373,7,4.8349733
1373,8,4.8148427
1373,9,4.8309965
1373,10,4.821223
1373,11,4.7970214
1373,12,4.7889485
1374,1,4.763827
1374,2,4.7667217
1374,3,4.8120866
1374,4,4.865304
1374,5,4.888764
1374,6,4.865388
1374,7,4.8434105
1374,8,4.8385262
1374,9,4.8487015
1374,10,4.811294
1374,11,4.792889
1374,12,4.7580404
1375,1,4.7097063
1375,2,4.73006
1375,3,4.7504845
1375,4,4.820515
1375,5,4.8308325
1375,6,4.8308063
1375,7,4.8298106
1375,8,4.817405
1375,9,4.83039
1375,10,4.8186693
1375,11,4.770793
1375,12,4.7291455
1376,1,4.7400985
1376,2,4.7501397
1376,3,4.8128595
1376,4,4.869777
1376,5,4.8599625
1376,6,4.852617
1376,7,4.824384
1376,8,4.819644
1376,9,4.8266816
1376,10,4.812906
1376,11,4.772633
1376,12,4.7740483
1377,1,4.7546897
1377,2,4.7561045
1377,3,4.8278775
1377,4,4.8759894
1377,5,4.8817644
1377,6,4.859024
1377,7,4.8263836
1377,8,4.8284426
1377,9,4.82654
1377,10,4.81359
1377,11,4.7724004
1377,12,4.7658825
1378,1,4.7761507
1378,2,4.749147
1378,3,4.790176
1378,4,4.865511
1378,5,4.8873777
1378,6,4.8706365
1378,7,4.8402176
1378,8,4.839785
1378,9,4.84023
1378,10,4.8031516
1378,11,4.7733035
1378,12,4.757822
1379,1,4.839071
1379,2,4.8178163
1379,3,4.842596
1379,4,4.9248285
1379,5,4.8958244
1379,6,4.8776097
1379,7,4.8310823
1379,8,4.8208957
1379,9,4.838422
1379,10,4.8089867
1379,11,4.7929926
1379,12,4.8005896
1380,1,4.8913593
1380,2,4.9077687
1380,3,4.8562202
1380,4,4.933863
1380,5,4.8980517
1380,6,4.869905
1380,7,4.8429356
1380,8,4.82624
1380,9,4.816398
1380,10,4.7940216
1380,11,4.8232636
1380,12,4.850296
1381,1,4.737685
1381,2,4.745414
1381,3,4.7903724
1381,4,4.844168
1381,5,4.8590484
1381,6,4.8447895
1381,7,4.8377914
1381,8,4.828205
1381,9,4.839996
1381,10,4.8119836
1381,11,4.768426
1381,12,4.7517676
1382,1,4.8264685
1382,2,4.810265
1382,3,4.881985
1382,4,4.923205
1382,5,4.900168
1382,6,4.8862853
1382,7,4.8558273
1382,8,4.840412
1382,9,4.8384986
1382,10,4.8279724
1382,11,4.8592153
1382,12,4.8695083
1383,1,4.712478
1383,2,4.724275
1383,3,4.792634
1383,4,4.8476686
1383,5,4.845634
1383,6,4.8542285
1383,7,4.827317
1383,8,4.8094134
1383,9,4.8204145
1383,10,4.7947416
1383,11,4.7565126
1383,12,4.760835
1384,1,4.7736816
1384,2,4.7722845
1384,3,4.8194346
1384,4,4.8801804
1384,5,4.8771033
1384,6,4.868466
1384,7,4.8254933
1384,8,4.8252926
1384,9,4.825435
1384,10,4.8171697
1384,11,4.768779
1384,12,4.781153
1385,1,4.729136
1385,2,4.758759
1385,3,4.7912736
1385,4,4.839146
1385,5,4.86504
1385,6,4.847182
1385,7,4.829024
1385,8,4.819392
1385,9,4.8319554
1385,10,4.8108745
1385,11,4.763183
1385,12,4.7458982
1386,1,4.7930355
1386,2,4.8008537
1386,3,4.8457994
1386,4,4.9124956
1386,5,4.8955164
1386,6,4.8518357
1386,7,4.827148
1386,8,4.8237343
1386,9,4.8263497
1386,10,4.818128
1386,11,4.8496733
1386,12,4.872262
1387,1,4.8532534
1387,2,4.8326488
1387,3,4.856564
1387,4,4.9316163
1387,5,4.9148407
1387,6,4.8736916
1387,7,4.8532295
1387,8,4.8569584
1387,9,4.846769
1387,10,4.8361382
1387,11,4.865429
1387,12,4.887464
1388,1,4.725581
1388,2,4.7514663
1388,3,4.779034
1388,4,4.830949
1388,5,4.852318
1388,6,4.8453364
1388,7,4.8364253
1388,8,4.820603
1388,9,4.8248186
1388,10,4.8097076
1388,11,4.787668
1388,12,4.758869
1389,1,4.7044215
1389,2,4.738811
1389,3,4.7496743
1389,4,4.828428
1389,5,4.847879
1389,6,4.8365126
1389,7,4.8347535
1389,8,4.8215714
1389,9,4.8312216
1389,10,4.80756
1389,11,4.783644
1389,12,4.7394958
1390,1,4.7000575
1390,2,4.73744
1390,3,4.75907
1390,4,4.8106794
1390,5,4.8316746
1390,6,4.8287168
1390,7,4.8320174
1390,8,4.81802
1390,9,4.8308244
1390,10,4.8192277
1390,11,4.797043
1390,12,4.739553
1391,1,4.7405357
1391,2,4.743331
1391,3,4.770265
1391,4,4.8300257
1391,5,4.853807
1391,6,4.836318
1391,7,4.8109508
1391,8,4.825436
1391,9,4.8224516
1391,10,4.8012004
1391,11,4.7701015
1391,12,4.72506
1392,1,4.787538
1392,2,4.7803187
1392,3,4.832041
1392,4,4.8902283
1392,5,4.871834
1392,6,4.8684616
1392,7,4.8268375
1392,8,4.8277745
1392,9,4.824586
1392,10,4.814489
1392,11,4.7853627
1392,12,4.784887
1393,1,4.7805862
1393,2,4.7931895
1393,3,4.8170567
1393,4,4.881698
1393,5,4.898383
1393,6,4.8776135
1393,7,4.845591
1393,8,4.84148
1393,9,4.8502445
1393,10,4.8134475
1393,11,4.786003
1393,12,4.7617173
1394,1,4.7886577
1394,2,4.773854
1394,3,4.8464274
1394,4,4.8701696
1394,5,4.882089
1394,6,4.8698688
1394,7,4.8386273
1394,8,4.831251
1394,9,4.843079
1394,10,4.8095756
1394,11,4.7928863
1394,12,4.772842
1395,1,4.7232227
1395,2,4.734741
1395,3,4.757869
1395,4,4.831871
1395,5,4.8592496
1395,6,4.839584
1395,7,4.828486
1395,8,4.821765
1395,9,4.830135
1395,10,4.8150663
1395,11,4.771723
1395,12,4.7461104
1396,1,4.7112913
1396,2,4.7414823
1396,3,4.796895
1396,4,4.8623557
1396,5,4.850959
1396,6,4.841216
1396,7,4.8212924
1396,8,4.808221
1396,9,4.8130994
1396,10,4.792498
1396,11,4.7810946
1396,12,4.793596
1397,1,4.7779326
1397,2,4.832978
1397,3,4.8246913
1397,4,4.8997955
1397,5,4.88207
1397,6,4.8639135
1397,7,4.8310013
